x_east,y_north
2.791204713049451414e+01,-6.147190627574411481e-01
2.840938877661803375e+01,-6.259405816636712805e-01
2.890673042274154270e+01,-6.371621005699014129e-01
2.940407206886505520e+01,-6.483836194761315452e-01
2.990141371498857126e+01,-6.596051383823617886e-01
3.039875536111208376e+01,-6.708266572885919210e-01
3.089609700723559627e+01,-6.820481761948220534e-01
3.139343865335910522e+01,-6.932696951010520747e-01
3.189078029948262483e+01,-7.044912140072823181e-01
3.238812194560613733e+01,-7.157127329135124505e-01
3.288546359172964628e+01,-7.269342518197425829e-01
3.338280523785316234e+01,-7.381557707259727152e-01
3.388014688397667129e+01,-7.493772896322028476e-01
3.437748853010018024e+01,-7.605988085384329800e-01
3.487483017622368919e+01,-7.718203274446631124e-01
3.537217182234720525e+01,-7.830418463508933558e-01
3.586951346847072131e+01,-7.942633652571234881e-01
3.636685511459423026e+01,-8.054848841633536205e-01
3.686419676071774632e+01,-8.167064030695837529e-01
3.736153840684126237e+01,-8.279279219758137742e-01
3.785888005296477132e+01,-8.391494408820439066e-01
3.835622169908828738e+01,-8.503709597882742610e-01
3.885356334521179633e+01,-8.615924786945042824e-01
3.935090499133531239e+01,-8.728139976007344147e-01
3.984824663745882134e+01,-8.840355165069645471e-01
4.034558828358233740e+01,-8.952570354131946795e-01
4.084292992970585345e+01,-9.064785543194248119e-01
4.134027157582936240e+01,-9.177000732256548332e-01
4.183761322195287136e+01,-9.289215921318851876e-01
4.233495486807638741e+01,-9.401431110381153200e-01
4.283229651419989636e+01,-9.513646299443454524e-01
4.332963816032341242e+01,-9.625861488505756958e-01
4.382697980644692137e+01,-9.738076677568058281e-01
4.432432145257043743e+01,-9.850291866630358495e-01
4.482166309869394638e+01,-9.962507055692659819e-01
4.531900474481746244e+01,-1.007472224475496114e+00
4.581634639094097849e+01,-1.018693743381726247e+00
4.631368803706448745e+01,-1.029915262287956379e+00
4.681102968318800350e+01,-1.041136781194186733e+00
4.730837132931151245e+01,-1.052358300100416644e+00
4.780571297543502851e+01,-1.063579819006646776e+00
4.830305462155853746e+01,-1.074801337912876908e+00
4.880039626768205352e+01,-1.086022856819107041e+00
4.929773791380556247e+01,-1.097244375725337173e+00
4.979507955992907142e+01,-1.108465894631567306e+00
5.029242120605258748e+01,-1.119687413537797660e+00
5.078976285217610354e+01,-1.130908932444027792e+00
5.128710449829962670e+01,-1.142130451350257925e+00
5.178444614442312854e+01,-1.153351970256487835e+00
5.228178779054664460e+01,-1.164573489162717967e+00
5.277912943667016066e+01,-1.175795008068948322e+00
5.327647108279366961e+01,-1.187016526975178454e+00
5.377381272891718567e+01,-1.198238045881408587e+00
5.427115437504069462e+01,-1.209459564787638719e+00
5.476849602116421067e+01,-1.220681083693868851e+00
5.526583766728771252e+01,-1.231902602600098984e+00
5.576317931341122858e+01,-1.243124121506328894e+00
5.626052095953474463e+01,-1.254345640412559248e+00
5.675786260565826780e+01,-1.265567159318789381e+00
5.725520425178176964e+01,-1.276788678225019513e+00
5.775254589790528570e+01,-1.288010197131249646e+00
5.824988754402879465e+01,-1.299231716037479778e+00
5.874722919015231071e+01,-1.310453234943709910e+00
5.924457083627582676e+01,-1.321674753849940265e+00
5.974191248239934282e+01,-1.332896272756170397e+00
6.023925412852285177e+01,-1.344117791662400530e+00
6.073659577464635362e+01,-1.355339310568630662e+00
6.123393742076987678e+01,-1.366560829474860794e+00
6.173127906689337863e+01,-1.377782348381090705e+00
6.222862071301689468e+01,-1.389003867287320837e+00
6.272596235914041074e+01,-1.400225386193551191e+00
6.322330400526392680e+01,-1.411446905099781324e+00
6.372064565138743575e+01,-1.422668424006011456e+00
6.421798729751095891e+01,-1.433889942912241589e+00
6.471532894363446076e+01,-1.445111461818471721e+00
6.521267058975797681e+01,-1.456332980724701853e+00
6.571001223588147866e+01,-1.467554499630931986e+00
6.620735388200500893e+01,-1.478776018537162118e+00
6.670469552812851077e+01,-1.489997537443392250e+00
6.720203717425202683e+01,-1.501219056349622383e+00
